Country,year,sex,age,suicides_no,population,suicides_100kpop,country_year,HDI_for_year, gdp_for_year,gdp_per_capita,generation
United Kingdom,1992,female,5-14 years,0,3544844,0,United Kingdom1992,,"1,179,659,529,660",21815,Millenials
United Kingdom,1993,male,35-54 years,1274,7453705,17.09,United Kingdom1993,,"1,061,388,722,256",19553,Boomers
United Kingdom,1993,male,25-34 years,773,4707275,16.42,United Kingdom1993,,"1,061,388,722,256",19553,Boomers
United Kingdom,1993,male,75+ years,221,1361095,16.24,United Kingdom1993,,"1,061,388,722,256",19553,G.I. Generation
United Kingdom,1993,male,15-24 years,501,3957719,12.66,United Kingdom1993,,"1,061,388,722,256",19553,Generation X
United Kingdom,1993,male,55-74 years,652,5170730,12.61,United Kingdom1993,,"1,061,388,722,256",19553,Silent
United Kingdom,1993,female,75+ years,166,2647900,6.27,United Kingdom1993,,"1,061,388,722,256",19553,G.I. Generation
United Kingdom,1993,female,55-74 years,263,5792600,4.54,United Kingdom1993,,"1,061,388,722,256",19553,Silent
United Kingdom,1993,female,35-54 years,335,7448149,4.5,United Kingdom1993,,"1,061,388,722,256",19553,Boomers
United Kingdom,1993,female,25-34 years,181,4569482,3.96,United Kingdom1993,,"1,061,388,722,256",19553,Boomers
United Kingdom,1993,female,15-24 years,82,3760574,2.18,United Kingdom1993,,"1,061,388,722,256",19553,Generation X
United Kingdom,1993,male,5-14 years,12,3806053,0.32,United Kingdom1993,,"1,061,388,722,256",19553,Millenials
United Kingdom,1993,female,5-14 years,2,3608700,0.06,United Kingdom1993,,"1,061,388,722,256",19553,Millenials
United Kingdom,1994,male,25-34 years,881,4751200,18.54,United Kingdom1994,,"1,140,489,745,944",20927,Boomers
United Kingdom,1994,male,35-54 years,1242,7561779,16.42,United Kingdom1994,,"1,140,489,745,944",20927,Boomers
United Kingdom,1994,male,75+ years,218,1349491,16.15,United Kingdom1994,,"1,140,489,745,944",20927,G.I. Generation
United Kingdom,1994,male,15-24 years,445,3868779,11.5,United Kingdom1994,,"1,140,489,745,944",20927,Generation X
United Kingdom,1994,male,55-74 years,595,5209306,11.42,United Kingdom1994,,"1,140,489,745,944",20927,Silent
United Kingdom,1994,female,75+ years,148,2619957,5.65,United Kingdom1994,,"1,140,489,745,944",20927,G.I. Generation
United Kingdom,1994,female,55-74 years,256,5816530,4.4,United Kingdom1994,,"1,140,489,745,944",20927,Silent
United Kingdom,1994,female,35-54 years,324,7557704,4.29,United Kingdom1994,,"1,140,489,745,944",20927,Boomers
United Kingdom,1994,female,25-34 years,176,4606941,3.82,United Kingdom1994,,"1,140,489,745,944",20927,Boomers
United Kingdom,1994,female,15-24 years,82,3674808,2.23,United Kingdom1994,,"1,140,489,745,944",20927,Generation X
United Kingdom,1994,male,5-14 years,9,3837961,0.23,United Kingdom1994,,"1,140,489,745,944",20927,Millenials
United Kingdom,1994,female,5-14 years,4,3642837,0.11,United Kingdom1994,,"1,140,489,745,944",20927,Millenials
United Kingdom,1995,male,25-34 years,858,4776564,17.96,United Kingdom1995,0.837,"1,335,218,557,677",24389,Generation X
United Kingdom,1995,male,35-54 years,1247,7691950,16.21,United Kingdom1995,0.837,"1,335,218,557,677",24389,Boomers
United Kingdom,1995,male,75+ years,222,1412937,15.71,United Kingdom1995,0.837,"1,335,218,557,677",24389,G.I. Generation
United Kingdom,1995,male,55-74 years,602,5179979,11.62,United Kingdom1995,0.837,"1,335,218,557,677",24389,Silent
United Kingdom,1995,male,15-24 years,419,3811646,10.99,United Kingdom1995,0.837,"1,335,218,557,677",24389,Generation X
United Kingdom,1995,female,75+ years,152,2692330,5.65,United Kingdom1995,0.837,"1,335,218,557,677",24389,G.I. Generation
United Kingdom,1995,female,35-54 years,344,7672199,4.48,United Kingdom1995,0.837,"1,335,218,557,677",24389,Boomers
United Kingdom,1995,female,55-74 years,237,5746814,4.12,United Kingdom1995,0.837,"1,335,218,557,677",24389,Silent
United Kingdom,1995,female,25-34 years,143,4614434,3.1,United Kingdom1995,0.837,"1,335,218,557,677",24389,Generation X
United Kingdom,1995,female,15-24 years,81,3624373,2.23,United Kingdom1995,0.837,"1,335,218,557,677",24389,Generation X
United Kingdom,1995,male,5-14 years,6,3859464,0.16,United Kingdom1995,0.837,"1,335,218,557,677",24389,Millenials
United Kingdom,1995,female,5-14 years,4,3664274,0.11,United Kingdom1995,0.837,"1,335,218,557,677",24389,Millenials
United Kingdom,1996,male,25-34 years,858,4786490,17.93,United Kingdom1996,,"1,408,781,591,264",25609,Generation X
United Kingdom,1996,male,35-54 years,1189,7859858,15.13,United Kingdom1996,,"1,408,781,591,264",25609,Boomers
United Kingdom,1996,male,75+ years,218,1460275,14.93,United Kingdom1996,,"1,408,781,591,264",25609,G.I. Generation
United Kingdom,1996,male,55-74 years,552,5146338,10.73,United Kingdom1996,,"1,408,781,591,264",25609,Silent
United Kingdom,1996,male,15-24 years,362,3746067,9.66,United Kingdom1996,,"1,408,781,591,264",25609,Generation X
United Kingdom,1996,female,75+ years,134,2740309,4.89,United Kingdom1996,,"1,408,781,591,264",25609,G.I. Generation
United Kingdom,1996,female,35-54 years,350,7826169,4.47,United Kingdom1996,,"1,408,781,591,264",25609,Boomers
United Kingdom,1996,female,25-34 years,190,4613261,4.12,United Kingdom1996,,"1,408,781,591,264",25609,Generation X
United Kingdom,1996,female,55-74 years,218,5677006,3.84,United Kingdom1996,,"1,408,781,591,264",25609,Silent
United Kingdom,1996,female,15-24 years,88,3564927,2.47,United Kingdom1996,,"1,408,781,591,264",25609,Generation X
United Kingdom,1996,male,5-14 years,6,3894281,0.15,United Kingdom1996,,"1,408,781,591,264",25609,Millenials
United Kingdom,1996,female,5-14 years,0,3697226,0,United Kingdom1996,,"1,408,781,591,264",25609,Millenials
United Kingdom,1997,male,25-34 years,832,4758740,17.48,United Kingdom1997,,"1,552,483,628,029",28091,Generation X
United Kingdom,1997,male,75+ years,252,1500323,16.8,United Kingdom1997,,"1,552,483,628,029",28091,G.I. Generation
United Kingdom,1997,male,35-54 years,1180,8015651,14.72,United Kingdom1997,,"1,552,483,628,029",28091,Boomers
United Kingdom,1997,male,15-24 years,411,3696059,11.12,United Kingdom1997,,"1,552,483,628,029",28091,Generation X
United Kingdom,1997,male,55-74 years,519,5148166,10.08,United Kingdom1997,,"1,552,483,628,029",28091,Silent
United Kingdom,1997,female,35-54 years,358,7970382,4.49,United Kingdom1997,,"1,552,483,628,029",28091,Boomers
United Kingdom,1997,female,55-74 years,224,5648065,3.97,United Kingdom1997,,"1,552,483,628,029",28091,Silent
United Kingdom,1997,female,75+ years,107,2771148,3.86,United Kingdom1997,,"1,552,483,628,029",28091,G.I. Generation
United Kingdom,1997,female,25-34 years,171,4576730,3.74,United Kingdom1997,,"1,552,483,628,029",28091,Generation X
United Kingdom,1997,female,15-24 years,82,3520027,2.33,United Kingdom1997,,"1,552,483,628,029",28091,Generation X
United Kingdom,1997,female,5-14 years,4,3732059,0.11,United Kingdom1997,,"1,552,483,628,029",28091,Millenials
United Kingdom,1997,male,5-14 years,3,3929285,0.08,United Kingdom1997,,"1,552,483,628,029",28091,Millenials
United Kingdom,1998,male,25-34 years,968,4695840,20.61,United Kingdom1998,,"1,638,511,096,390",29508,Generation X
United Kingdom,1998,male,35-54 years,1280,8158001,15.69,United Kingdom1998,,"1,638,511,096,390",29508,Boomers
United Kingdom,1998,male,75+ years,204,1534356,13.3,United Kingdom1998,,"1,638,511,096,390",29508,G.I. Generation
United Kingdom,1998,male,55-74 years,571,5191604,11,United Kingdom1998,,"1,638,511,096,390",29508,Silent
United Kingdom,1998,male,15-24 years,382,3673423,10.4,United Kingdom1998,,"1,638,511,096,390",29508,Generation X
United Kingdom,1998,female,75+ years,122,2797439,4.36,United Kingdom1998,,"1,638,511,096,390",29508,G.I. Generation
United Kingdom,1998,female,55-74 years,244,5664521,4.31,United Kingdom1998,,"1,638,511,096,390",29508,Silent
United Kingdom,1998,female,35-54 years,334,8098801,4.12,United Kingdom1998,,"1,638,511,096,390",29508,Boomers
United Kingdom,1998,female,25-34 years,177,4508772,3.93,United Kingdom1998,,"1,638,511,096,390",29508,Generation X
United Kingdom,1998,female,15-24 years,101,3501036,2.88,United Kingdom1998,,"1,638,511,096,390",29508,Generation X
United Kingdom,1998,female,5-14 years,4,3753737,0.11,United Kingdom1998,,"1,638,511,096,390",29508,Millenials
United Kingdom,1998,male,5-14 years,2,3949849,0.05,United Kingdom1998,,"1,638,511,096,390",29508,Millenials
United Kingdom,1999,male,25-34 years,839,4615720,18.18,United Kingdom1999,,"1,665,623,685,488",29832,Generation X
United Kingdom,1999,male,35-54 years,1361,8305433,16.39,United Kingdom1999,,"1,665,623,685,488",29832,Boomers
United Kingdom,1999,male,75+ years,242,1562363,15.49,United Kingdom1999,,"1,665,623,685,488",29832,G.I. Generation
United Kingdom,1999,male,55-74 years,604,5254251,11.5,United Kingdom1999,,"1,665,623,685,488",29832,Silent
United Kingdom,1999,male,15-24 years,393,3680455,10.68,United Kingdom1999,,"1,665,623,685,488",29832,Generation X
United Kingdom,1999,female,75+ years,144,2807489,5.13,United Kingdom1999,,"1,665,623,685,488",29832,G.I. Generation
United Kingdom,1999,female,35-54 years,369,8226330,4.49,United Kingdom1999,,"1,665,623,685,488",29832,Boomers
United Kingdom,1999,female,55-74 years,232,5703910,4.07,United Kingdom1999,,"1,665,623,685,488",29832,Silent
United Kingdom,1999,female,25-34 years,171,4419817,3.87,United Kingdom1999,,"1,665,623,685,488",29832,Generation X
United Kingdom,1999,female,15-24 years,88,3503102,2.51,United Kingdom1999,,"1,665,623,685,488",29832,Generation X
United Kingdom,1999,male,5-14 years,4,3975507,0.1,United Kingdom1999,,"1,665,623,685,488",29832,Millenials
United Kingdom,1999,female,5-14 years,1,3778962,0.03,United Kingdom1999,,"1,665,623,685,488",29832,Millenials
United Kingdom,2000,male,25-34 years,768,4536556,16.93,United Kingdom2000,0.865,"1,647,951,278,560",29358,Generation X
United Kingdom,2000,male,35-54 years,1357,8459117,16.04,United Kingdom2000,0.865,"1,647,951,278,560",29358,Boomers
United Kingdom,2000,male,75+ years,223,1589527,14.03,United Kingdom2000,0.865,"1,647,951,278,560",29358,G.I. Generation
United Kingdom,2000,male,55-74 years,568,5314648,10.69,United Kingdom2000,0.865,"1,647,951,278,560",29358,Silent
United Kingdom,2000,male,15-24 years,390,3709456,10.51,United Kingdom2000,0.865,"1,647,951,278,560",29358,Generation X
United Kingdom,2000,female,35-54 years,386,8366055,4.61,United Kingdom2000,0.865,"1,647,951,278,560",29358,Boomers
United Kingdom,2000,female,75+ years,109,2816810,3.87,United Kingdom2000,0.865,"1,647,951,278,560",29358,G.I. Generation
United Kingdom,2000,female,25-34 years,167,4332330,3.85,United Kingdom2000,0.865,"1,647,951,278,560",29358,Generation X
United Kingdom,2000,female,55-74 years,212,5750273,3.69,United Kingdom2000,0.865,"1,647,951,278,560",29358,Silent
United Kingdom,2000,female,15-24 years,101,3523496,2.87,United Kingdom2000,0.865,"1,647,951,278,560",29358,Generation X
United Kingdom,2000,male,5-14 years,5,3967341,0.13,United Kingdom2000,0.865,"1,647,951,278,560",29358,Millenials
United Kingdom,2000,female,5-14 years,4,3768300,0.11,United Kingdom2000,0.865,"1,647,951,278,560",29358,Millenials
United Kingdom,2001,male,25-34 years,723,4243590,17.04,United Kingdom2001,,"1,621,510,004,318",29179,Generation X
United Kingdom,2001,male,35-54 years,1317,8222369,16.02,United Kingdom2001,,"1,621,510,004,318",29179,Boomers
United Kingdom,2001,male,75+ years,225,1618917,13.9,United Kingdom2001,,"1,621,510,004,318",29179,Silent
United Kingdom,2001,male,55-74 years,569,5390372,10.56,United Kingdom2001,,"1,621,510,004,318",29179,Silent
United Kingdom,2001,male,15-24 years,361,3650328,9.89,United Kingdom2001,,"1,621,510,004,318",29179,Millenials
United Kingdom,2001,female,35-54 years,373,8374702,4.45,United Kingdom2001,,"1,621,510,004,318",29179,Boomers
United Kingdom,2001,female,55-74 years,239,5820231,4.11,United Kingdom2001,,"1,621,510,004,318",29179,Silent
United Kingdom,2001,female,75+ years,106,2801024,3.78,United Kingdom2001,,"1,621,510,004,318",29179,Silent
United Kingdom,2001,female,25-34 years,136,4251558,3.2,United Kingdom2001,,"1,621,510,004,318",29179,Generation X
United Kingdom,2001,female,15-24 years,72,3581981,2.01,United Kingdom2001,,"1,621,510,004,318",29179,Millenials
United Kingdom,2001,male,5-14 years,4,3902253,0.1,United Kingdom2001,,"1,621,510,004,318",29179,Millenials
United Kingdom,2001,female,5-14 years,3,3714668,0.08,United Kingdom2001,,"1,621,510,004,318",29179,Millenials
United Kingdom,2002,male,25-34 years,747,4114056,18.16,United Kingdom2002,,"1,768,408,273,381",31630,Generation X
United Kingdom,2002,male,35-54 years,1350,8250038,16.36,United Kingdom2002,,"1,768,408,273,381",31630,Boomers
United Kingdom,2002,male,75+ years,175,1653523,10.58,United Kingdom2002,,"1,768,408,273,381",31630,Silent
United Kingdom,2002,male,55-74 years,564,5545751,10.17,United Kingdom2002,,"1,768,408,273,381",31630,Silent
United Kingdom,2002,male,15-24 years,323,3758190,8.59,United Kingdom2002,,"1,768,408,273,381",31630,Millenials
United Kingdom,2002,female,75+ years,117,2817222,4.15,United Kingdom2002,,"1,768,408,273,381",31630,Silent
United Kingdom,2002,female,35-54 years,349,8405892,4.15,United Kingdom2002,,"1,768,408,273,381",31630,Boomers
United Kingdom,2002,female,25-34 years,170,4149794,4.1,United Kingdom2002,,"1,768,408,273,381",31630,Generation X
United Kingdom,2002,female,55-74 years,222,5969004,3.72,United Kingdom2002,,"1,768,408,273,381",31630,Silent
United Kingdom,2002,female,15-24 years,90,3642294,2.47,United Kingdom2002,,"1,768,408,273,381",31630,Millenials
United Kingdom,2002,female,5-14 years,5,3706268,0.13,United Kingdom2002,,"1,768,408,273,381",31630,Millenials
United Kingdom,2002,male,5-14 years,5,3896912,0.13,United Kingdom2002,,"1,768,408,273,381",31630,Millenials
United Kingdom,2003,male,25-34 years,637,4023648,15.83,United Kingdom2003,,"2,038,395,102,041",36289,Generation X
United Kingdom,2003,male,35-54 years,1311,8282037,15.83,United Kingdom2003,,"2,038,395,102,041",36289,Boomers
United Kingdom,2003,male,75+ years,209,1681364,12.43,United Kingdom2003,,"2,038,395,102,041",36289,Silent
United Kingdom,2003,male,55-74 years,575,5665717,10.15,United Kingdom2003,,"2,038,395,102,041",36289,Silent
United Kingdom,2003,male,15-24 years,316,3854815,8.2,United Kingdom2003,,"2,038,395,102,041",36289,Millenials
United Kingdom,2003,female,35-54 years,381,8432837,4.52,United Kingdom2003,,"2,038,395,102,041",36289,Boomers
United Kingdom,2003,female,75+ years,104,2821243,3.69,United Kingdom2003,,"2,038,395,102,041",36289,Silent
United Kingdom,2003,female,25-34 years,144,4059897,3.55,United Kingdom2003,,"2,038,395,102,041",36289,Generation X
United Kingdom,2003,female,55-74 years,207,6085995,3.4,United Kingdom2003,,"2,038,395,102,041",36289,Silent
United Kingdom,2003,female,15-24 years,91,3718206,2.45,United Kingdom2003,,"2,038,395,102,041",36289,Millenials
United Kingdom,2003,female,5-14 years,2,3677964,0.05,United Kingdom2003,,"2,038,395,102,041",36289,Millenials
United Kingdom,2003,male,5-14 years,2,3868048,0.05,United Kingdom2003,,"2,038,395,102,041",36289,Millenials
United Kingdom,2004,male,35-54 years,1422,8324962,17.08,United Kingdom2004,,"2,398,555,474,185",42486,Boomers
United Kingdom,2004,male,25-34 years,599,3960327,15.13,United Kingdom2004,,"2,398,555,474,185",42486,Generation X
United Kingdom,2004,male,75+ years,221,1713028,12.9,United Kingdom2004,,"2,398,555,474,185",42486,Silent
United Kingdom,2004,male,55-74 years,601,5755684,10.44,United Kingdom2004,,"2,398,555,474,185",42486,Silent
United Kingdom,2004,male,15-24 years,315,3953382,7.97,United Kingdom2004,,"2,398,555,474,185",42486,Millenials
United Kingdom,2004,female,35-54 years,423,8494403,4.98,United Kingdom2004,,"2,398,555,474,185",42486,Boomers
United Kingdom,2004,female,75+ years,115,2829135,4.06,United Kingdom2004,,"2,398,555,474,185",42486,Silent
United Kingdom,2004,female,55-74 years,244,6170678,3.95,United Kingdom2004,,"2,398,555,474,185",42486,Silent
United Kingdom,2004,female,25-34 years,150,3993258,3.76,United Kingdom2004,,"2,398,555,474,185",42486,Generation X
United Kingdom,2004,female,15-24 years,88,3785230,2.32,United Kingdom2004,,"2,398,555,474,185",42486,Millenials
United Kingdom,2004,male,5-14 years,4,3832497,0.1,United Kingdom2004,,"2,398,555,474,185",42486,Millenials
United Kingdom,2004,female,5-14 years,1,3642427,0.03,United Kingdom2004,,"2,398,555,474,185",42486,Millenials
United Kingdom,2005,male,35-54 years,1359,8397155,16.18,United Kingdom2005,0.89,"2,520,701,818,182",44372,Boomers
United Kingdom,2005,male,25-34 years,563,3951996,14.25,United Kingdom2005,0.89,"2,520,701,818,182",44372,Generation X
United Kingdom,2005,male,75+ years,215,1749520,12.29,United Kingdom2005,0.89,"2,520,701,818,182",44372,Silent
United Kingdom,2005,male,55-74 years,617,5831367,10.58,United Kingdom2005,0.89,"2,520,701,818,182",44372,Silent
United Kingdom,2005,male,15-24 years,296,4029567,7.35,United Kingdom2005,0.89,"2,520,701,818,182",44372,Millenials
United Kingdom,2005,female,35-54 years,405,8555323,4.73,United Kingdom2005,0.89,"2,520,701,818,182",44372,Boomers
United Kingdom,2005,female,25-34 years,162,3983494,4.07,United Kingdom2005,0.89,"2,520,701,818,182",44372,Generation X
United Kingdom,2005,female,55-74 years,237,6236531,3.8,United Kingdom2005,0.89,"2,520,701,818,182",44372,Silent
United Kingdom,2005,female,75+ years,97,2844822,3.41,United Kingdom2005,0.89,"2,520,701,818,182",44372,Silent
United Kingdom,2005,female,15-24 years,88,3856149,2.28,United Kingdom2005,0.89,"2,520,701,818,182",44372,Millenials
United Kingdom,2005,female,5-14 years,4,3591721,0.11,United Kingdom2005,0.89,"2,520,701,818,182",44372,Millenials
United Kingdom,2005,male,5-14 years,4,3781379,0.11,United Kingdom2005,0.89,"2,520,701,818,182",44372,Millenials
United Kingdom,2006,male,35-54 years,1457,8462315,17.22,United Kingdom2006,,"2,692,612,695,492",47163,Boomers
United Kingdom,2006,male,25-34 years,562,3940414,14.26,United Kingdom2006,,"2,692,612,695,492",47163,Generation X
United Kingdom,2006,male,55-74 years,656,5891585,11.13,United Kingdom2006,,"2,692,612,695,492",47163,Silent
United Kingdom,2006,male,75+ years,199,1792119,11.1,United Kingdom2006,,"2,692,612,695,492",47163,Silent
United Kingdom,2006,male,15-24 years,308,4108191,7.5,United Kingdom2006,,"2,692,612,695,492",47163,Millenials
United Kingdom,2006,female,35-54 years,397,8633179,4.6,United Kingdom2006,,"2,692,612,695,492",47163,Boomers
